EXP_INFO, , ,Checkpoint,ckpt/0301/00_Norm2d3d_NoAug, , ,Config,ckpt/0301/00_Norm2d3d_NoAug_WRONG/01_func333_model06_T16_DataTask00.yaml, , ,Arg,"train.py --config ckpt/0301/00_Norm2d3d_NoAug_WRONG/01_func333_model06_T16_DataTask00.yaml -c ckpt/0301/00_Norm2d3d_NoAug -gpu 6,7 -bs 384", , ,PID,1076628
 , , , , , , , , , , , , , , , , 
Epoch,lr,train_loss,H36M_3D, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,AMASS, , , , , , , , , , , , , , , , ,PW3D_MESH, , , , , , , , , , , , , , , , 
 , , ,PE, , , , , , , , , , , , , , , ,MP, , , , ,FPE, , , , ,MC, ,MIB, ,PE, , ,MP, , , , ,FPE, , , , ,MC, ,MIB, ,PE, , ,MP, , , , ,FPE, , , , ,MC, ,MIB, 
 , , ,Avg,Direction,Discuss,Eating,Greet,Phone,Photo,Pose,Purchase,Sitting,SittingDown,Smoke,Wait,Walk,WalkDog,WalkTwo,Avg,0,5,10,15,Avg,0,5,10,15,Avg,0.4,Avg,0.4,Avg,0,15,Avg,0,5,10,15,Avg,0,5,10,15,Avg,0.4,Avg,0.4,Avg,0,15,Avg,0,5,10,15,Avg,0,5,10,15,Avg,0.4,Avg,0.4
49,0.00012346,0.03590,49.23,43.58,49.73,46.01,45.13,50.49,62.02,45.55,45.74,56.16,68.74,49.26,48.12,37.25,49.89,40.74,6.63,1.71,3.9,8.09,12.83,26.9,23.38,25.0,27.86,31.34,28.48,28.48,113.53,113.53,18.01,18.12,17.9,14.99,3.93,9.77,18.37,27.91,26.11,18.53,21.65,28.16,36.11,40.17,40.17,288.37,288.37,195.09,197.54,192.64,80.13,59.04,73.26,88.2,100.02,197.62,195.41,195.25,197.83,201.98,116.65,116.65,261.1,261.1
51,0.00012100,0.03493,49.24,43.54,49.7,45.78,45.02,51.39,62.31,46.33,46.06,56.18,67.81,49.54,48.33,36.51,49.9,40.21,6.48,1.4,3.76,8.01,12.76,26.97,23.43,25.09,27.94,31.4,28.14,28.14,114.16,114.16,17.94,18.02,17.87,14.56,3.25,9.3,18.02,27.66,26.03,18.33,21.54,28.06,36.18,38.88,38.88,185.67,185.67,196.67,199.02,194.32,76.34,51.08,68.15,86.01,100.11,197.96,194.76,195.25,198.82,203.01,118.27,118.27,239.18,239.18
53,0.00011859,0.03419,48.74,43.83,48.23,46.74,44.12,51.01,62.38,45.61,44.26,56.64,66.85,49.66,47.53,36.05,48.36,39.86,6.49,1.46,3.79,7.99,12.7,27.01,23.51,25.14,27.97,31.41,27.85,27.85,94.54,94.54,17.48,17.59,17.37,15.38,4.19,9.95,18.73,28.64,25.99,17.95,21.39,28.13,36.47,39.54,39.54,218.38,218.38,196.32,198.9,193.74,84.14,66.12,78.07,90.97,101.39,198.19,195.1,195.72,199.08,202.85,116.15,116.15,205.15,205.15
55,0.00011623,0.03352,48.46,43.51,48.22,46.19,43.41,50.69,62.81,45.12,43.92,55.84,67.51,49.37,47.23,35.22,48.68,39.21,6.47,1.38,3.74,8.0,12.76,27.46,24.08,25.64,28.39,31.74,28.2,28.2,102.5,102.5,17.74,17.89,17.58,14.52,3.15,9.27,18.11,27.55,26.07,18.42,21.68,28.17,36.01,39.69,39.69,223.04,223.04,195.53,198.65,192.41,87.63,71.17,82.67,94.21,102.48,197.6,194.77,195.19,198.48,201.97,115.77,115.77,211.43,211.43
57,0.00011392,0.03285,48.52,43.37,49.01,45.82,43.81,50.57,62.15,45.15,45.2,55.76,66.33,49.11,47.62,35.6,49.04,39.25,6.76,1.94,4.07,8.17,12.87,27.09,23.64,25.24,28.03,31.46,28.13,28.13,107.02,107.02,17.95,18.09,17.81,14.93,4.11,9.7,18.21,27.71,26.28,18.53,21.78,28.42,36.4,39.65,39.65,213.93,213.93,196.7,200.23,193.17,75.76,50.73,68.1,85.36,98.84,196.52,193.44,193.94,197.32,201.37,115.5,115.5,241.15,241.15
59,0.00011165,0.03230,48.38,42.58,47.86,45.98,43.46,50.67,62.81,44.67,43.92,56.15,67.07,49.27,47.17,35.43,48.86,39.74,6.68,1.62,3.97,8.19,12.96,27.05,23.51,25.17,28.03,31.49,28.09,28.09,97.51,97.51,17.71,17.77,17.64,14.66,3.29,9.35,18.13,27.86,26.06,18.25,21.54,28.15,36.28,39.25,39.25,163.08,163.08,198.16,202.37,193.95,73.14,45.55,64.57,83.94,98.51,196.4,193.68,194.01,197.11,200.79,113.83,113.83,233.39,233.39
61,0.00010943,0.03171,48.6,43.3,48.43,45.87,44.29,50.65,61.81,45.6,44.6,56.41,66.65,49.21,47.61,36.22,48.64,39.76,6.44,1.29,3.7,7.99,12.78,26.93,23.36,25.01,27.92,31.43,28.31,28.31,117.91,117.91,17.49,17.57,17.41,14.58,3.11,9.21,18.11,27.88,25.84,17.9,21.29,28.0,36.19,39.27,39.27,205.62,205.62,196.44,199.83,193.04,78.61,56.84,72.03,86.79,98.78,196.4,193.57,193.83,197.14,201.08,113.26,113.26,280.09,280.09
63,0.00010725,0.03120,49.79,44.59,49.9,46.92,44.76,51.52,62.96,46.43,44.77,56.58,68.29,50.17,48.05,38.47,51.3,42.2,6.37,1.22,3.63,7.92,12.71,26.76,23.17,24.83,27.75,31.3,28.22,28.22,112.37,112.37,17.69,17.8,17.59,14.36,2.82,9.09,17.98,27.56,25.67,17.81,21.13,27.83,35.93,39.49,39.49,209.15,209.15,198.31,201.96,194.65,79.65,56.35,72.33,88.51,101.41,197.14,194.3,194.42,197.7,202.16,115.96,115.96,256.05,256.05
65,0.00010512,0.03079,48.62,43.39,48.73,46.2,44.35,50.07,61.89,46.08,43.76,55.96,67.02,49.07,47.35,36.55,48.41,40.43,6.41,1.28,3.68,7.96,12.74,26.96,23.4,25.05,27.95,31.44,28.14,28.14,104.92,104.92,17.45,17.57,17.32,14.8,3.64,9.5,18.31,27.75,25.79,18.03,21.32,27.95,35.87,39.6,39.6,233.29,233.29,196.1,198.7,193.51,83.7,66.02,78.56,90.74,99.5,199.5,197.16,197.05,199.97,203.83,115.79,115.79,212.57,212.57
67,0.00010303,0.03026,48.82,43.6,48.95,46.46,43.87,50.76,62.57,45.89,45.12,56.15,68.12,49.26,47.77,35.53,48.73,39.58,6.53,1.51,3.78,8.02,12.78,26.92,23.31,24.99,27.93,31.46,28.24,28.24,104.97,104.97,17.96,18.14,17.79,14.79,3.8,9.49,18.24,27.62,26.16,18.41,21.64,28.34,36.25,39.57,39.57,204.08,204.08,199.31,203.23,195.38,77.84,56.19,71.11,86.09,97.96,197.76,195.08,195.28,198.39,202.32,115.15,115.15,251.68,251.68
