EXP_INFO, , ,Checkpoint,ckpt/0301/03_Norm2d3d_NoAug_TaskIDasPrompt, , ,Config,ckpt/0301/00_Norm2d3d_NoAug/01_func333_model06_T16_DataTask00.yaml, , ,Arg,"train.py --config ckpt/0301/00_Norm2d3d_NoAug/01_func333_model06_T16_DataTask00.yaml -c ckpt/0301/03_Norm2d3d_NoAug_TaskIDasPrompt -gpu 4,5 -bs 384 -use_task_id_as_prompt", , ,PID,408825
 , , , , , , , , , , , , , , , , 
Epoch,lr,train_loss,H36M_3D, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,AMASS, , , , , , , , , , , , , , , , ,PW3D_MESH, , , , , , , , , , , , , , , , 
 , , ,PE, , , , , , , , , , , , , , , ,MP, , , , ,FPE, , , , ,MC, ,MIB, ,PE, , ,MP, , , , ,FPE, , , , ,MC, ,MIB, ,PE, , ,MP, , , , ,FPE, , , , ,MC, ,MIB, 
 , , ,Avg,Direction,Discuss,Eating,Greet,Phone,Photo,Pose,Purchase,Sitting,SittingDown,Smoke,Wait,Walk,WalkDog,WalkTwo,Avg,0,5,10,15,Avg,0,5,10,15,Avg,0.4,Avg,0.4,Avg,0,15,Avg,0,5,10,15,Avg,0,5,10,15,Avg,0.4,Avg,0.4,Avg,0,15,Avg,0,5,10,15,Avg,0,5,10,15,Avg,0.4,Avg,0.4
49,0.00012346,1.03448,438.25,448.2,442.85,431.44,461.42,414.16,468.16,447.2,474.21,412.65,407.13,410.0,436.16,418.65,455.24,446.33,204.41,204.55,204.44,204.36,204.29,204.11,204.27,204.17,204.06,203.95,214.6,214.6,204.41,204.41,418.25,418.16,418.34,418.31,418.16,418.31,418.41,418.34,418.06,418.3,418.12,417.96,417.87,438.64,438.64,418.34,418.34,420.73,420.73,420.73,420.72,420.73,420.73,420.7,420.73,420.74,420.77,420.76,420.71,420.73,442.27,442.27,420.67,420.67
51,0.00012100,1.03450,438.61,448.76,442.81,432.2,461.87,414.92,468.67,447.64,473.59,413.44,407.71,410.62,436.45,418.86,454.91,446.7,204.46,204.6,204.49,204.41,204.34,204.16,204.32,204.22,204.11,204.0,214.79,214.79,204.46,204.46,417.97,417.88,418.07,418.03,417.88,418.04,418.14,418.07,417.79,418.03,417.85,417.7,417.6,438.68,438.68,418.07,418.07,420.76,420.76,420.76,420.76,420.76,420.77,420.73,420.76,420.78,420.81,420.79,420.74,420.76,442.57,442.57,420.7,420.7
53,0.00011859,1.03449,438.43,448.49,442.79,431.85,461.65,414.58,468.45,447.42,473.8,413.09,407.43,410.33,436.29,418.72,454.99,446.5,204.42,204.56,204.45,204.37,204.29,204.12,204.28,204.17,204.07,203.96,214.69,214.69,204.42,204.42,418.28,418.18,418.37,418.33,418.18,418.34,418.44,418.37,418.1,418.33,418.15,418.0,417.91,438.83,438.83,418.37,418.37,420.69,420.69,420.69,420.68,420.69,420.69,420.66,420.69,420.7,420.73,420.71,420.67,420.69,442.38,442.38,420.63,420.63
55,0.00011623,1.03449,438.12,447.99,442.86,431.13,461.26,413.87,468.0,447.05,474.43,412.36,406.92,409.76,436.06,418.56,455.32,446.16,204.39,204.54,204.42,204.35,204.27,204.1,204.25,204.15,204.05,203.93,214.53,214.53,204.39,204.39,418.18,418.09,418.28,418.24,418.09,418.25,418.35,418.28,418.01,418.24,418.06,417.91,417.82,438.5,438.5,418.27,418.27,420.76,420.76,420.76,420.76,420.76,420.76,420.73,420.76,420.78,420.8,420.79,420.75,420.76,442.22,442.22,420.7,420.7
57,0.00011392,1.03449,438.25,448.22,442.81,431.48,461.44,414.21,468.22,447.22,474.1,412.71,407.16,410.02,436.15,418.62,455.13,446.31,204.4,204.54,204.42,204.35,204.27,204.1,204.25,204.15,204.05,203.94,214.6,214.6,204.4,204.4,418.31,418.22,418.4,418.37,418.22,418.38,418.48,418.4,418.13,418.37,418.19,418.04,417.94,438.74,438.74,418.4,418.4,420.7,420.7,420.7,420.69,420.7,420.7,420.67,420.7,420.71,420.74,420.72,420.68,420.7,442.27,442.27,420.64,420.64
59,0.00011165,1.03450,438.34,448.35,442.82,431.65,461.54,414.37,468.32,447.32,473.99,412.88,407.29,410.16,436.22,418.68,455.09,446.41,204.41,204.55,204.44,204.36,204.29,204.11,204.27,204.17,204.07,203.95,214.65,214.65,204.41,204.41,418.2,418.11,418.29,418.26,418.11,418.26,418.36,418.29,418.02,418.25,418.07,417.92,417.83,438.69,438.69,418.29,418.29,420.72,420.72,420.72,420.71,420.72,420.72,420.69,420.72,420.73,420.76,420.75,420.7,420.72,442.34,442.34,420.66,420.66
61,0.00010943,1.03449,438.18,448.09,442.84,431.29,461.34,414.02,468.1,447.12,474.28,412.51,407.02,409.87,436.1,418.59,455.24,446.23,204.39,204.54,204.42,204.35,204.27,204.1,204.25,204.15,204.05,203.93,214.56,214.56,204.39,204.39,418.23,418.14,418.32,418.29,418.14,418.3,418.4,418.32,418.05,418.29,418.11,417.96,417.86,438.6,438.6,418.32,418.32,420.73,420.73,420.73,420.73,420.73,420.73,420.7,420.73,420.75,420.77,420.76,420.72,420.73,442.24,442.24,420.67,420.67
63,0.00010725,1.03449,438.45,448.52,442.81,431.88,461.68,414.6,468.47,447.45,473.8,413.12,407.46,410.35,436.31,418.75,454.99,446.52,204.43,204.57,204.46,204.38,204.3,204.13,204.29,204.18,204.08,203.97,214.7,214.7,204.43,204.43,418.13,418.04,418.23,418.19,418.04,418.2,418.3,418.23,417.95,418.19,418.01,417.86,417.76,438.72,438.72,418.22,418.22,420.73,420.73,420.73,420.72,420.73,420.73,420.69,420.73,420.74,420.77,420.75,420.71,420.73,442.43,442.43,420.66,420.66
65,0.00010512,1.03448,438.29,448.27,442.83,431.52,461.48,414.25,468.26,447.26,474.08,412.76,407.21,410.06,436.19,418.65,455.13,446.34,204.41,204.55,204.44,204.36,204.29,204.11,204.27,204.17,204.06,203.95,214.62,214.62,204.41,204.41,418.16,418.07,418.25,418.22,418.07,418.23,418.33,418.25,417.98,418.22,418.04,417.89,417.79,438.63,438.63,418.25,418.25,420.74,420.74,420.74,420.73,420.74,420.74,420.71,420.74,420.75,420.78,420.77,420.72,420.74,442.33,442.33,420.68,420.68
67,0.00010303,1.03451,438.03,447.87,442.85,430.99,461.16,413.73,467.91,446.94,474.51,412.21,406.8,409.63,435.98,418.49,455.35,446.07,204.37,204.51,204.4,204.32,204.25,204.07,204.23,204.13,204.03,203.91,214.49,214.49,204.37,204.37,418.44,418.35,418.53,418.5,418.35,418.51,418.6,418.53,418.26,418.49,418.31,418.16,418.07,438.68,438.68,418.53,418.53,420.7,420.7,420.7,420.69,420.7,420.7,420.67,420.7,420.71,420.74,420.73,420.68,420.7,442.11,442.11,420.64,420.64
